acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,site
2018-02-14T18:17:17.389772Z,0.0,97,99,0.0,0,True,3.9,0,PS2,PSScene,1,3,planetscope,2021-02-21T07:51:07Z,finalized,standard,176.5,1011,0,0,1175290,143.3,32.1,2021-02-21T07:51:07Z,0.8,91,100,20220516_183022_84_2446,san_lorenzo_river
2018-02-14T18:17:18.432409Z,0.0,97,98,0.0,0,True,3.9,0,PS2,PSScene,2,3,planetscope,2021-02-21T07:50:32Z,finalized,standard,176.5,1011,0,0,1175290,143.3,32.2,2021-02-21T07:50:32Z,0.8,92,100,20220518_180414_18_220b,san_lorenzo_river
2018-02-13T18:16:39.336146Z,0.01,100,100,0.0,0,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-02-21T06:47:34Z,finalized,standard,101.4,0e20,0,0,1171838,143.7,32.0,2021-02-21T06:47:34Z,3.6,100,100,20220519_184604_44_240c,san_lorenzo_river
2018-02-11T18:17:52.61708Z,0.0,98,89,0.02,2,True,3.9,0,PS2,PSScene,9,3,planetscope,2021-02-21T05:06:59Z,finalized,standard,277.2,103d,0,0,1165264,143.8,31.2,2021-02-21T05:06:59Z,3.7,83,98,20220519_184606_73_240c,san_lorenzo_river
2018-02-10T18:17:40.480665Z,0.0,100,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-02-21T04:33:07Z,finalized,standard,268.1,102e,0,0,1162028,144.0,31.0,2021-02-21T04:33:07Z,0.9,93,100,20220520_175503_17_2423,san_lorenzo_river
2018-02-10T18:17:41.507546Z,0.0,100,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-02-21T04:33:03Z,finalized,standard,268.4,102e,0,0,1162028,144.0,31.0,2021-02-21T04:33:03Z,1.0,100,100,20220521_175812_63_245d,san_lorenzo_river
2018-02-10T18:42:44.085943Z,0.0,100,100,0.0,0,True,3.7,0,PS2,PSScene,0,3,planetscope,2021-02-21T04:26:03Z,finalized,standard,155.8,0f47,0,0,1162219,150.7,33.8,2021-02-21T04:26:03Z,0.2,88,100,20220521_175814_93_245d,san_lorenzo_river
2018-02-08T18:16:02.105396Z,0.0,100,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-02-21T02:08:16Z,finalized,standard,230.8,0f18,0,0,1154521,144.2,30.4,2021-02-21T02:08:16Z,0.1,89,100,20220521_175825_89_2455,san_lorenzo_river
2018-02-05T18:16:29.25743Z,0.0,100,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-02-20T23:45:34Z,finalized,standard,171.3,101d,0,0,1144747,144.9,29.6,2021-02-20T23:45:34Z,0.9,94,100,20220521_183322_41_2481,san_lorenzo_river
2017-09-01T18:09:35.705462Z,0.01,100,100,0.0,0,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-02-14T16:29:58Z,finalized,standard,107.1,1008,0,0,726539,130.0,50.6,2021-02-14T16:29:58Z,1.6,100,100,20220521_183324_70_2481,san_lorenzo_river
2021-02-10T18:57:50.794226Z,0.0,97,74,0.25,25,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-02-11T03:45:25Z,finalized,standard,270.4,225b,1,0,4150080,154.7,35.1,2022-12-15T10:04:22Z,1.0,84,75,20220523_183247_56_2483,san_lorenzo_river
2021-02-07T18:32:00.133618Z,0.01,98,99,0.01,1,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-02-07T23:42:48Z,finalized,standard,101.5,1032,0,0,4140130,148.5,32.0,2021-02-08T06:24:43Z,4.0,87,99,20220524_182744_78_2478,san_lorenzo_river
2021-02-07T18:13:26.258433Z,0.01,96,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-02-07T21:13:40Z,finalized,standard,277.6,0e26,0,0,4139617,143.1,29.5,2021-02-08T04:50:10Z,5.0,81,100,20220529_184105_07_227b,san_lorenzo_river
2021-02-05T18:24:26.454034Z,0.0,99,100,0.0,0,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2021-02-06T14:05:52Z,finalized,standard,83.6,1063,0,0,4134072,147.1,30.6,2021-02-13T04:11:36Z,3.0,99,100,20220530_184443_10_2403,san_lorenzo_river
2021-02-05T18:24:27.995965Z,0.0,99,100,0.0,0,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2021-02-06T12:47:45Z,finalized,standard,83.7,1063,0,0,4134072,147.1,30.6,2021-02-13T04:11:36Z,3.0,99,100,20220603_175751_75_2430,san_lorenzo_river
2021-02-05T18:32:33.231458Z,0.01,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-02-06T01:32:25Z,finalized,standard,163.0,1027,0,0,4133953,148.9,31.5,2021-02-06T11:22:33Z,0.1,83,100,20220606_182920_67_249a,san_lorenzo_river
2021-02-05T18:31:02.386137Z,0.01,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-02-05T22:30:29Z,finalized,standard,100.8,1012,0,0,4133301,148.9,31.6,2021-02-06T22:46:59Z,5.0,69,100,20220607_181638_38_2251,san_lorenzo_river
2021-02-04T18:31:44.563495Z,0.01,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-02-05T01:04:55Z,finalized,standard,104.4,100c,0,0,4130807,148.9,31.2,2021-02-05T09:02:35Z,2.0,81,100,20220607_181640_66_2251,san_lorenzo_river
2021-02-04T21:11:59.909009Z,0.0,98,100,0.0,0,True,4.1,0,PS2,PSScene,0,3,planetscope,2021-02-04T23:22:45Z,finalized,standard,101.0,0f02,0,0,4130449,195.6,35.5,2021-02-05T07:28:20Z,6.2,98,100,20220607_182914_77_248c,san_lorenzo_river
2021-01-26T18:35:16.666791Z,0.01,92,92,0.0,0,True,3.9,0,PS2,PSScene,8,3,planetscope,2021-01-27T02:54:13Z,finalized,standard,277.1,1038,0,0,4104005,150.9,29.1,2021-01-28T00:27:50Z,4.1,69,100,20220608_182755_54_2499,san_lorenzo_river
2021-01-23T18:31:47.353746Z,0.0,95,98,0.01,1,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-01-23T23:48:19Z,finalized,standard,103.7,1010,0,0,4095362,151.1,28.5,2021-01-24T08:32:34Z,2.0,72,99,20220608_182757_87_2499,san_lorenzo_river
2021-01-21T18:34:57.971108Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-01-22T03:45:25Z,finalized,standard,275.0,1040,0,0,4089798,151.7,28.1,2021-01-23T15:50:00Z,2.0,75,100,20220608_183044_11_249b,san_lorenzo_river
2021-01-19T18:59:38.355723Z,0.0,95,100,0.0,0,True,4.2,0,PSB.SD,PSScene,0,3,planetscope,2021-01-20T10:25:01Z,finalized,standard,278.3,227b,0,0,4085259,158.1,29.7,2022-12-15T07:33:48Z,5.0,64,100,20220610_183251_62_248f,san_lorenzo_river
2021-01-17T18:42:34.529267Z,0.01,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-01-18T01:26:06Z,finalized,standard,268.5,1026,0,0,4078873,154.3,28.2,2021-01-19T00:04:23Z,1.1,97,100,20220611_175630_91_241e,san_lorenzo_river
2021-01-17T18:42:33.52578Z,0.01,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-01-18T01:26:06Z,finalized,standard,268.5,1026,0,0,4078873,154.3,28.1,2021-01-19T00:04:23Z,1.1,81,100,20220614_183049_39_2461,san_lorenzo_river
2021-01-16T18:34:27.567956Z,0.01,95,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-01-17T10:50:15Z,finalized,standard,276.7,1001,0,0,4076860,152.3,27.2,2021-01-18T04:15:05Z,4.0,77,100,20220615_182744_71_247d,san_lorenzo_river
2021-01-16T18:34:26.549264Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-01-17T10:50:15Z,finalized,standard,276.8,1001,0,0,4076860,152.3,27.2,2021-01-17T19:33:03Z,4.0,80,100,20220618_175959_86_241d,san_lorenzo_river
2021-01-14T18:28:59.580379Z,0.0,96,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2021-01-15T04:08:12Z,finalized,standard,259.1,1065,0,0,4071426,151.3,26.5,2021-01-16T02:35:53Z,5.0,96,100,20220619_183247_48_247c,san_lorenzo_river
2021-01-13T19:00:53.161633Z,0.0,95,99,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2021-01-14T01:38:53Z,finalized,standard,277.8,2254,0,1,4067850,159.2,28.8,2022-12-13T18:04:46Z,5.1,82,100,20220619_183249_78_247c,san_lorenzo_river
2021-01-07T18:37:06.731267Z,0.0,95,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-01-08T00:31:00Z,finalized,standard,276.9,0f15,0,0,4051827,154.3,26.4,2021-01-11T04:18:24Z,4.0,78,100,20220620_175650_47_242d,san_lorenzo_river
2021-01-05T18:29:59.593326Z,0.0,90,88,0.05,5,True,3.9,0,PS2.SD,PSScene,7,3,planetscope,2021-01-06T02:10:27Z,finalized,standard,259.4,1063,0,0,4046527,152.8,25.6,2021-01-06T09:33:32Z,5.1,60,95,20220621_175933_19_2421,san_lorenzo_river
2020-12-31T19:10:22.123613Z,0.0,93,99,0.0,0,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2020-12-31T23:16:19Z,finalized,standard,270.5,1057,0,1,4031983,164.1,28.4,2021-03-18T13:37:39Z,1.1,79,100,20220622_184648_26_2407,san_lorenzo_river
2020-12-29T18:35:35.610013Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-12-29T20:46:21Z,finalized,standard,277.5,1040,0,0,4026063,155.4,25.7,2021-03-18T13:28:32Z,5.1,73,100,20220629_183215_05_249b,san_lorenzo_river
2020-12-28T18:32:46.252744Z,0.0,65,57,0.16,6,True,3.9,9,PS2,PSScene,27,3,planetscope,2020-12-28T22:23:37Z,finalized,standard,102.0,1005,1,0,4023570,155.4,25.8,2021-03-18T13:19:50Z,2.9,50,84,20220629_183217_35_249b,san_lorenzo_river
2020-12-27T18:12:11.104555Z,0.0,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-12-27T21:52:10Z,finalized,standard,104.0,0e26,0,0,4020766,150.6,23.8,2021-03-18T13:10:25Z,2.0,78,100,20220715_183227_00_2473,san_lorenzo_river
2020-12-24T18:34:12.591549Z,0.0,69,77,0.08,0,True,3.9,8,PS2,PSScene,15,3,planetscope,2020-12-24T22:31:57Z,finalized,standard,274.1,1001,0,0,4012521,155.8,25.7,2021-03-18T12:05:56Z,2.0,57,92,20220717_183936_47_2416,san_lorenzo_river
2020-12-24T18:34:11.558702Z,0.0,80,86,0.0,0,True,3.9,0,PS2,PSScene,14,3,planetscope,2020-12-24T22:31:57Z,finalized,standard,274.1,1001,0,0,4012521,155.8,25.7,2021-03-18T12:05:54Z,2.0,67,100,20220723_182944_04_247f,san_lorenzo_river
2020-12-23T18:41:07.016263Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-12-24T00:38:09Z,finalized,standard,102.8,1026,0,0,4010172,158.0,26.4,2021-03-18T11:57:19Z,2.9,98,100,20220728_181106_74_2262,san_lorenzo_river
2020-12-18T18:33:23.29345Z,0.0,96,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-12-19T02:54:36Z,finalized,standard,268.8,1035,0,0,3996933,156.6,26.0,2021-03-18T11:27:03Z,1.0,81,100,20220801_184240_60_227a,san_lorenzo_river
2020-12-18T18:33:22.262174Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-12-19T02:54:36Z,finalized,standard,270.2,1035,0,0,3996933,156.6,25.9,2021-03-18T11:27:02Z,1.0,77,100,20220805_175358_42_2420,san_lorenzo_river
2020-12-10T18:32:00.573269Z,0.01,84,94,0.01,0,True,3.9,0,PS2,PSScene,6,3,planetscope,2020-12-11T10:58:45Z,finalized,standard,151.2,1029,0,0,3976484,157.1,26.6,2021-03-18T10:09:14Z,0.0,60,99,20220805_182805_64_2480,san_lorenzo_river
2020-12-10T18:30:37.70625Z,0.0,91,76,0.23,23,True,4.0,0,PS2.SD,PSScene,0,3,planetscope,2020-12-11T03:22:43Z,finalized,standard,256.2,1065,0,1,3975780,156.4,26.3,2021-03-18T10:08:56Z,2.0,71,77,20220809_182927_01_247d,san_lorenzo_river
2020-12-09T18:57:44.601949Z,0.0,95,99,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2020-12-10T08:42:42Z,finalized,standard,103.9,2412,0,1,3973280,163.9,28.5,2022-12-18T14:14:57Z,2.0,69,100,20220809_182929_30_247d,san_lorenzo_river
2020-12-08T18:59:30.340833Z,0.0,96,100,0.0,0,True,4.2,0,PSB.SD,PSScene,0,3,planetscope,2020-12-09T01:00:47Z,finalized,standard,276.9,227a,0,0,3969423,163.9,28.4,2022-12-18T17:48:12Z,3.1,77,100,20220810_182920_53_247a,san_lorenzo_river
2020-12-06T18:57:56.375427Z,0.0,90,94,0.02,2,True,4.0,0,PSB.SD,PSScene,4,3,planetscope,2020-12-07T02:36:47Z,finalized,standard,103.3,2401,0,0,3963684,164.1,28.8,2022-12-17T07:42:12Z,2.0,65,98,20220811_183030_65_248f,san_lorenzo_river
2020-12-05T18:58:09.799109Z,0.0,91,86,0.03,3,True,4.0,0,PSB.SD,PSScene,9,3,planetscope,2020-12-06T06:56:08Z,finalized,standard,102.1,2414,1,0,3960508,164.2,28.9,2022-12-18T13:03:06Z,2.9,65,97,20220812_182920_43_24a3,san_lorenzo_river
2020-12-04T18:35:27.575649Z,0.0,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-12-04T22:24:17Z,finalized,standard,276.8,1010,0,0,3957501,157.8,27.4,2021-03-18T09:32:11Z,4.0,83,100,20220813_181339_51_2276,san_lorenzo_river
2020-12-03T18:34:47.201006Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-12-03T22:14:19Z,finalized,standard,108.0,0f34,0,0,3954608,158.4,27.8,2021-03-18T09:23:46Z,1.0,79,100,20220813_181341_79_2276,san_lorenzo_river
2020-12-02T19:12:02.683846Z,0.0,92,95,0.0,0,True,3.8,0,PS2.SD,PSScene,5,3,planetscope,2020-12-03T05:20:42Z,finalized,standard,277.8,105a,0,0,3952238,167.3,29.9,2021-03-18T09:16:15Z,5.1,68,100,20220901_183025_68_2474,san_lorenzo_river
2020-12-02T18:33:28.272049Z,0.0,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-12-03T01:24:26Z,finalized,standard,107.8,1034,0,0,3952429,158.1,27.9,2021-03-18T09:17:51Z,1.0,81,100,20220903_183231_27_2483,san_lorenzo_river
2020-12-02T18:33:27.253882Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-12-03T01:24:26Z,finalized,standard,107.7,1034,0,0,3952429,158.1,27.8,2021-03-18T09:17:50Z,1.0,70,100,20220903_183233_56_2483,san_lorenzo_river
2020-12-01T18:34:38.747212Z,0.0,95,96,0.04,4,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-12-02T03:16:34Z,finalized,standard,274.6,1005,0,0,3949841,158.0,28.0,2021-03-16T16:49:13Z,2.0,85,96,20220904_175201_53_2445,san_lorenzo_river
2020-12-01T18:34:37.730618Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-12-02T03:16:34Z,finalized,standard,274.9,1005,0,0,3949841,158.1,27.9,2021-03-16T16:49:11Z,2.1,98,100,20220904_175257_06_2447,san_lorenzo_river
2020-12-01T18:30:34.930937Z,0.0,97,100,0.0,0,True,3.9,0,PS2.SD,PSScene,0,3,planetscope,2020-12-02T01:44:47Z,finalized,standard,258.5,1063,0,0,3949480,157.0,27.6,2021-03-18T09:06:50Z,4.1,79,100,20220904_175904_76_242d,san_lorenzo_river
2020-11-30T18:31:12.876696Z,0.01,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-12-01T13:09:44Z,finalized,standard,100.7,1032,0,0,3947896,157.9,28.2,2021-03-18T09:04:09Z,5.0,83,100,20220904_182944_44_2478,san_lorenzo_river
2020-11-25T18:56:44.954178Z,0.0,91,76,0.19,19,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2020-11-30T19:24:54Z,finalized,standard,101.3,2406,4,0,3931870,164.8,30.7,2022-12-18T02:32:52Z,4.5,75,81,20220904_182946_72_2478,san_lorenzo_river
2020-11-28T19:06:13.708005Z,0.0,96,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2020-11-29T02:36:16Z,finalized,standard,101.1,1059,0,0,3940571,167.1,30.6,2021-03-18T08:41:43Z,5.0,80,100,20220905_175520_89_2420,san_lorenzo_river
2020-11-28T18:32:49.701149Z,0.0,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-28T23:41:59Z,finalized,standard,102.0,1002,0,0,3940463,158.2,28.6,2021-03-18T08:47:41Z,3.0,97,100,20220906_183013_37_2490,san_lorenzo_river
2020-11-27T18:35:18.682364Z,0.01,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-28T01:15:10Z,finalized,standard,277.5,1001,0,0,3937987,158.0,28.6,2021-03-18T08:34:36Z,5.0,80,100,20220907_182930_85_2498,san_lorenzo_river
2020-11-26T19:01:13.894417Z,0.0,96,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2020-11-27T17:17:04Z,finalized,standard,276.4,225b,0,0,3936624,164.8,30.3,2022-12-18T08:56:13Z,3.1,80,100,20220909_183117_30_24a4,san_lorenzo_river
2020-11-26T16:06:04.719251Z,0.01,91,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2020-11-26T18:26:02Z,finalized,standard,259.0,1052,0,0,3933954,126.7,10.6,2021-03-18T08:30:32Z,3.1,91,100,20220913_175611_99_2427,san_lorenzo_river
2020-11-24T18:33:38.824364Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-25T00:25:54Z,finalized,standard,170.6,1012,0,0,3928765,158.2,29.3,2021-03-18T08:10:06Z,0.1,98,100,20220916_184818_17_2402,san_lorenzo_river
2020-11-24T18:33:39.837813Z,0.0,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-25T00:18:47Z,finalized,standard,166.1,1012,0,0,3928765,158.2,29.3,2021-03-18T08:10:08Z,0.0,97,100,20220922_175629_32_2447,san_lorenzo_river
2020-11-22T18:35:07.368517Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-22T22:04:41Z,finalized,standard,103.7,0f17,0,0,3922374,158.7,29.8,2021-03-18T07:50:44Z,2.0,98,100,20220923_183110_08_2461,san_lorenzo_river
2020-11-19T18:31:57.132168Z,0.0,83,88,0.09,8,True,3.8,1,PS2,PSScene,3,3,planetscope,2020-11-20T01:24:26Z,finalized,standard,102.6,100c,0,0,3913989,157.9,30.3,2021-03-18T07:36:37Z,3.0,63,91,20221003_175759_43_2439,san_lorenzo_river
2020-11-16T19:00:30.775669Z,0.0,97,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2020-11-17T01:18:06Z,finalized,standard,275.2,2307,0,0,3904599,165.0,32.6,2022-12-17T02:28:49Z,3.0,79,100,20221003_175801_72_2439,san_lorenzo_river
2020-11-16T18:32:35.069888Z,0.0,95,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-17T00:43:37Z,finalized,standard,103.7,1039,0,0,3905011,158.0,31.1,2021-03-18T06:52:52Z,2.0,95,100,20221021_175429_34_2435,san_lorenzo_river
2020-11-15T19:10:12.734273Z,0.0,97,100,0.0,0,True,3.9,0,PS2.SD,PSScene,0,3,planetscope,2020-11-15T23:14:51Z,finalized,standard,276.0,105d,0,0,3901607,167.7,33.4,2021-03-18T06:46:00Z,3.0,79,100,20221022_181525_23_2276,san_lorenzo_river
2020-11-14T18:32:35.676317Z,0.0,97,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2020-11-15T03:48:51Z,finalized,standard,259.5,1069,0,0,3899543,157.2,31.3,2021-03-18T06:47:11Z,5.1,74,100,20221023_181233_36_225a,san_lorenzo_river
2020-11-12T18:34:56.234062Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-13T00:00:08Z,finalized,standard,102.8,0f4e,0,0,3892735,158.4,32.2,2021-03-18T06:27:09Z,3.5,98,100,20221023_182800_57_2479,san_lorenzo_river
2020-11-10T18:34:55.567578Z,0.0,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-11T10:20:22Z,finalized,standard,276.9,103c,0,0,3887742,157.6,32.5,2021-03-18T06:09:19Z,4.0,99,100,20221023_182802_93_2479,san_lorenzo_river
2020-11-10T18:34:56.581027Z,0.0,94,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-11T10:03:10Z,finalized,standard,276.8,103c,0,0,3887742,157.6,32.6,2021-03-18T06:09:20Z,4.0,94,100,20221024_183248_68_2489,san_lorenzo_river
2020-11-09T18:32:51.968626Z,0.0,91,99,0.01,0,True,3.8,1,PS2,PSScene,0,3,planetscope,2020-11-10T02:43:26Z,finalized,standard,100.8,1040,0,0,3883949,157.8,33.0,2021-03-18T05:49:21Z,4.7,76,99,20221024_183251_03_2489,san_lorenzo_river
2020-11-08T18:38:02.796684Z,0.0,74,78,0.18,16,True,3.8,2,PS2,PSScene,3,3,planetscope,2020-11-08T22:04:21Z,finalized,standard,277.7,0f4e,0,0,3880077,158.2,33.2,2021-03-18T05:38:01Z,5.2,53,82,20221025_175843_72_2429,san_lorenzo_river
2020-11-05T18:58:52.095552Z,0.0,97,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2020-11-06T06:30:38Z,finalized,standard,177.2,2424,0,0,3871723,164.5,35.7,2022-12-19T00:18:47Z,0.2,74,100,20221027_181551_88_225a,san_lorenzo_river
2020-11-04T19:01:32.178497Z,0.0,96,95,0.04,4,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2020-11-05T04:33:11Z,finalized,standard,276.4,225b,0,0,3868529,164.6,35.9,2022-12-18T08:50:42Z,3.0,74,96,20221029_182842_37_2479,san_lorenzo_river
2020-11-03T18:30:37.44668Z,0.0,97,100,0.0,0,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2020-11-04T03:51:07Z,finalized,standard,191.4,1062,0,0,3865641,156.3,34.3,2021-03-18T04:59:43Z,0.5,82,100,20221029_182844_73_2479,san_lorenzo_river
2020-11-03T18:30:35.903701Z,0.0,95,94,0.06,6,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2020-11-04T03:51:06Z,finalized,standard,191.4,1062,0,0,3865641,156.3,34.4,2021-03-18T04:59:42Z,0.5,90,94,20221102_175336_83_2447,san_lorenzo_river
2020-11-03T18:33:05.085186Z,0.01,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-03T22:20:22Z,finalized,standard,101.5,1038,0,0,3864711,157.2,34.7,2021-03-18T04:49:38Z,3.9,82,100,20221106_175145_67_2451,san_lorenzo_river
2020-11-03T18:33:06.093916Z,0.01,95,94,0.06,6,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-11-03T21:54:02Z,finalized,standard,101.5,1038,0,0,3864711,157.2,34.7,2021-03-18T04:49:39Z,3.9,74,94,20221106_175148_02_2451,san_lorenzo_river
2020-10-28T18:32:36.618687Z,0.0,97,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2020-10-29T02:29:52Z,finalized,standard,258.5,106a,0,0,3848746,155.7,36.1,2021-03-18T03:55:00Z,3.0,97,100,20221109_182857_25_247f,san_lorenzo_river
2020-10-28T18:32:35.072037Z,0.0,98,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2020-10-29T02:29:52Z,finalized,standard,258.5,106a,0,0,3848746,155.7,36.2,2021-03-18T03:55:00Z,3.0,98,100,20221110_174656_33_2445,san_lorenzo_river
2020-10-28T16:10:31.095374Z,0.01,88,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2020-10-28T19:15:18Z,finalized,standard,258.5,1052,0,0,3847802,122.8,17.6,2021-03-18T03:50:34Z,3.0,88,100,20221112_175746_88_2439,san_lorenzo_river
2020-10-26T18:31:54.746595Z,0.0,98,100,0.0,0,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2020-10-27T02:21:18Z,finalized,standard,192.1,1062,0,0,3843333,155.3,36.8,2021-03-18T03:09:36Z,0.1,98,100,20221112_183155_03_2499,san_lorenzo_river
2020-10-23T18:32:52.141926Z,0.0,96,98,0.02,2,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-10-24T01:39:09Z,finalized,standard,178.8,1003,0,0,3835005,155.1,37.9,2021-03-18T02:33:04Z,0.0,81,98,20221113_175456_32_2447,san_lorenzo_river
2020-10-23T19:05:16.039721Z,0.0,97,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2020-10-24T00:44:46Z,finalized,standard,101.4,1064,0,0,3834548,165.5,40.2,2021-03-18T02:56:31Z,5.0,74,100,20221113_182938_58_248b,san_lorenzo_river
2020-10-21T18:35:07.831555Z,0.0,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2020-10-21T21:53:02Z,finalized,standard,276.0,1035,0,0,3829234,155.0,38.6,2021-03-18T15:19:41Z,3.0,97,100,20221114_175919_42_2421,san_lorenzo_river
2020-10-15T16:12:40.623009Z,0.01,96,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2020-10-16T08:17:32Z,finalized,standard,256.6,104e,0,0,3814286,119.5,20.9,2021-03-18T00:50:17Z,2.0,71,100,20221118_183210_91_2470,san_lorenzo_river
2020-10-15T16:12:39.711272Z,0.01,97,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2020-10-16T05:51:38Z,finalized,standard,256.6,104e,0,0,3814286,119.5,21.0,2021-03-18T00:50:15Z,2.0,97,100,20221121_183215_12_2488,san_lorenzo_river
2020-10-11T19:07:17.50995Z,0.0,96,98,0.02,2,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2020-10-13T23:38:07Z,finalized,standard,102.6,105d,0,0,3802232,163.7,44.4,2021-03-17T23:51:50Z,3.1,83,98,20221123_175500_71_2439,san_lorenzo_river
2020-10-05T18:35:20.360607Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-10-06T02:45:58Z,finalized,standard,277.1,1013,0,0,3785077,151.1,43.8,2021-03-17T22:47:42Z,4.0,98,100,20221124_182959_19_249b,san_lorenzo_river
2020-10-05T18:35:21.388736Z,0.01,89,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2020-10-06T00:38:15Z,finalized,standard,277.1,1013,0,0,3785077,151.1,43.8,2021-03-17T22:47:48Z,4.0,89,100,20221126_183203_83_24a3,san_lorenzo_river
